country,country_code,iso2,source,Date,Song,Artist,songID,youtube_songID,youtube_videoID,youtube_video_type,youtube_search_match_score,youtube_title,youtube_duration
South Korea,KOR,KR,Melon Chart,1997,아름다운 구속,김종서,아름다운 구속₩김종서,아름다운 구속₩김란영,aPPNN6Fymco,youtube music,0.8,아름다운 구속,
South Korea,KOR,KR,Melon Chart,2007,눈물,엠씨더맥스,눈물₩엠씨더맥스,눈물₩엠씨더맥스,SAEo3ohLrMY,youtube music,1.0,눈물,
South Korea,KOR,KR,Melon Chart,2000,삐에로 (Feat. Jed Of D.bace),이현도,삐에로 (feat. jed of d.bace)₩이현도,Pierrot₩Lee Hyun Do,YTBYyrw7biM,youtube music,0.043,Pierrot,239.0
South Korea,KOR,KR,Melon Chart,1996,영원히 내게,안상수,영원히 내게₩안상수,영원히 내게₩안상수,TGYIgRCPl7Q,youtube music,1.0,영원히 내게,
South Korea,KOR,KR,Melon Chart,1975,이거야 정말,윤복희,이거야 정말₩윤복희,이거야 정말₩윤복희,x-BC9OrLZGs,youtube music,1.0,이거야 정말,
South Korea,KOR,KR,Melon Chart,1973,별이 빛나는 밤에,윤항기,별이 빛나는 밤에₩윤항기,별이 빛나는 밤에₩윤항기,1cm_07h1HoQ,youtube music,1.0,별이 빛나는 밤에,
South Korea,KOR,KR,Melon Chart,2002,그녈 위해,Jk 김동욱,그녈 위해₩jk 김동욱,JK 김동욱 - 그녈 위해₩쿠오레,NorLF9etMuA,youtube video,0.71,JK 김동욱 - 그녈 위해,286.0
South Korea,KOR,KR,Melon Chart,1970,바보같은 사나이,나훈아,바보같은 사나이₩나훈아,바보같은 사나이₩나훈아,3FrSYKr6udM,youtube music,1.0,바보같은 사나이,
South Korea,KOR,KR,Melon Chart,1999,천년의 사랑,박완규,천년의 사랑₩박완규,천년의 사랑₩박완규,Lk0-HtJccYE,youtube music,1.0,천년의 사랑,
South Korea,KOR,KR,Melon Chart,1982,부산 갈매기,문성재,부산 갈매기₩문성재,부산 갈매기₩문성재,7KRHXtFiZ-s,youtube music,1.0,부산 갈매기,
South Korea,KOR,KR,Melon Chart,1986,사랑과 평화,유지연,사랑과 평화₩유지연,사랑과 평화₩유지연,3iiP9ch6zqA,youtube music,1.0,사랑과 평화,
South Korea,KOR,KR,Melon Chart,1987,천방지축,문희옥,천방지축₩문희옥,천방지축₩문희옥,TYkl1hg12sI,youtube music,1.0,천방지축,
South Korea,KOR,KR,Melon Chart,1999,만남,Kyt (코요태),만남₩kyt (코요태),만남₩KYT(코요태),TfbvEw6p9mo,youtube music,0.86,만남,
South Korea,KOR,KR,Melon Chart,1996,꿍따리 샤바라,클론,꿍따리 샤바라₩클론,쿵따리 샤바라₩클론,LXOnQZb5oMM,youtube music,0.89,쿵따리 샤바라,
South Korea,KOR,KR,Melon Chart,1992,가려진 시간 사이로,윤상,가려진 시간 사이로₩윤상,가려진 시간 사이로₩윤상,4fTe2dkcdEQ,youtube music,1.0,가려진 시간 사이로,
South Korea,KOR,KR,Melon Chart,1998,To Heaven,조성모,to heaven₩조성모,To Heaven₩조성모,MaxVkGOmePE,youtube music,1.0,To Heaven,
South Korea,KOR,KR,Melon Chart,1967,못잊어서 또왔네,이상열,못잊어서 또왔네₩이상열,못잊어서 또왔네₩이상열,bQQbt_2rSVI,youtube music,1.0,못잊어서 또왔네,
South Korea,KOR,KR,Melon Chart,2002,마지막 약속,포지션,마지막 약속₩포지션,포지션(Position) - Last Promise (마지막 약속)₩Stone Music Entertainment,lAp5ios6wcQ,youtube video,0.2,포지션(Position) - Last Promise (마지막 약속),487.0
South Korea,KOR,KR,Melon Chart,2005,나비무덤,테이크 (Take),나비무덤₩테이크 (take),Butterfly Grave(나비 무덤) (2015)₩TAKE(테이크),35egNNEyW8w,youtube music,0.31,Butterfly Grave(나비 무덤) (2015),270.0
South Korea,KOR,KR,Melon Chart,1964,이국땅,남일해,이국땅₩남일해,이국땅₩남일해,gtOyz2N5d_w,youtube music,1.0,이국땅,
South Korea,KOR,KR,Melon Chart,1978,영원히 당신만을,혜은이,영원히 당신만을₩혜은이,영원히 당신만을  혜은이₩李基榮,ihRuTz5Be7E,youtube video,0.81,영원히 당신만을  혜은이,
South Korea,KOR,KR,Melon Chart,1977,뛰어,최백호,뛰어₩최백호,뛰어₩최백호,PPb8fpcUx0M,youtube music,1.0,뛰어,
South Korea,KOR,KR,Melon Chart,1986,님 떠나가네,김범룡,님 떠나가네₩김범룡,님 떠나가네₩김범룡,iMf93C02lJQ,youtube music,1.0,님 떠나가네,
South Korea,KOR,KR,Melon Chart,2000,Love,윤현석,love₩윤현석,윤현석 -  Love₩음악한줌,fnpdsNh6Lb8,youtube video,0.55,윤현석 -  Love,238.0
South Korea,KOR,KR,Melon Chart,2004,예감 좋은 날,럼블피쉬,예감 좋은 날₩럼블피쉬,Day with good feeling₩Rumble Fish,u86tEqfkN4E,youtube music,0.0,Day with good feeling,215.0
South Korea,KOR,KR,Melon Chart,1986,지금,조영남,지금₩조영남,지금₩조영남,6a8x5vg3i2Q,youtube music,1.0,지금,
South Korea,KOR,KR,Melon Chart,1985,갈등,이선희,갈등₩이선희,갈등  - 이선희₩불사조,xImp4hEv_M4,youtube video,0.59,갈등  - 이선희,193.0
South Korea,KOR,KR,Melon Chart,1983,멍에,김수희,멍에₩김수희,멍에₩김수희,GVMlSK-MiLs,youtube music,1.0,멍에,
South Korea,KOR,KR,Melon Chart,1968,꿀밤 삼백석,박지연,꿀밤 삼백석₩박지연,꿀밤 삼백석 1968 박지연 [ 금지-표절 ]₩Silvertown 은발촌,cKbPgRbW0gg,youtube video,0.38,꿀밤 삼백석 1968 박지연 [ 금지-표절 ],163.0
South Korea,KOR,KR,Melon Chart,1991,그 사랑이 울고 있어요,신정숙,그 사랑이 울고 있어요₩신정숙,그 사람이 울고 있어요₩신정숙,dNCyuECzjVg,youtube music,0.87,그 사람이 울고 있어요,
South Korea,KOR,KR,Melon Chart,1991,또 어딘가를 향할때,장필순,또 어딘가를 향할때₩장필순,또 어딘가를 향할때₩류주희,aHxTlpzUjEw,youtube music,0.77,또 어딘가를 향할때,
South Korea,KOR,KR,Melon Chart,1996,Aspirin (아스피린) (12 String Guitar Ver.),걸,aspirin (아스피린) (12 string guitar ver.)₩걸,드라이브 송! 걸. Aspirin (아스피린) (12 String Guitar Ver.)₩산적,IdvSTLDHs6s,youtube video,0.87,드라이브 송! 걸. Aspirin (아스피린) (12 String Guitar Ver.),
South Korea,KOR,KR,Melon Chart,1994,100일(日)째 만남,룰라,100일(日)째 만남₩룰라,100일째 만남₩룰라,R_W46xsGIsY,youtube music,0.78,100일째 만남,
South Korea,KOR,KR,Melon Chart,2004,그래도 남자니까,Mc 몽,그래도 남자니까₩mc 몽,Because I'm a man (Feat. Lee sang in)₩MC Mong,BamMS6O4__g,youtube music,0.11,Because I'm a man (Feat. Lee sang in),215.0
South Korea,KOR,KR,Melon Chart,1997,꿈의 대화,장혜진,꿈의 대화₩장혜진,꿈의 대화₩장혜진,MAARBWl9Ui4,youtube music,1.0,꿈의 대화,
South Korea,KOR,KR,Melon Chart,1984,안녕,김태화,안녕₩김태화,안녕₩김태화,8IRmcsVJMLA,youtube music,1.0,안녕,
South Korea,KOR,KR,Melon Chart,2005,사랑은 아프려고 하는 거죠,엠씨더맥스,사랑은 아프려고 하는 거죠₩엠씨더맥스,사랑은 아프려고 하는거죠₩엠씨더맥스,sDatp3s0PwM,youtube music,0.92,사랑은 아프려고 하는거죠,
South Korea,KOR,KR,Melon Chart,1967,안개,정훈희,안개₩정훈희,안개₩정훈희,F3o77Sretg0,youtube music,1.0,안개,
South Korea,KOR,KR,Melon Chart,1977,정,조용필,정₩조용필,정₩조용필,IDk5Zk-7MRM,youtube music,1.0,정,
South Korea,KOR,KR,Melon Chart,1984,왜 모르시나,김수철,왜 모르시나₩김수철,왜 모르시나₩김수철,ATPb3YP72lM,youtube music,1.0,왜 모르시나,
South Korea,KOR,KR,Melon Chart,2000,와,이정현,와₩이정현,와₩이정현,D7ZmuMke7_Q,youtube music,1.0,와,
South Korea,KOR,KR,Melon Chart,2003,잠시만 안녕 (Pop Ver.),엠씨더맥스,잠시만 안녕 (pop ver.)₩엠씨더맥스,M.C the MAX - 잠시만 안녕₩one's whole heart,3Xh6Fk6Q1jI,youtube video,0.2,M.C the MAX - 잠시만 안녕,409.0
South Korea,KOR,KR,Melon Chart,1990,채워지지 않는 빈자리,이상우,채워지지 않는 빈자리₩이상우,채워지지 않는 빈자리₩이상우,XYVvxLwNyvc,youtube music,1.0,채워지지 않는 빈자리,
South Korea,KOR,KR,Melon Chart,1977,한송이 꿈,이수만,한송이 꿈₩이수만,한 송이 꿈₩이수만,_A2dBNoDdXY,youtube music,0.82,한 송이 꿈,
South Korea,KOR,KR,Melon Chart,1973,작은새,어니언스 (이수영),작은새₩어니언스 (이수영),Little bird₩Onions,h40R77V4_0w,youtube music,0.0,Little bird,249.0
South Korea,KOR,KR,Melon Chart,1980,창밖의 여자,조용필,창밖의 여자₩조용필,창밖의 여자₩조용필,18sGsTaV9AE,youtube music,1.0,창밖의 여자,
South Korea,KOR,KR,Melon Chart,1996,사자후(獅子喉),이현도,사자후(獅子喉)₩이현도,the roaring of a lion₩Lee Hyun Do,ElOGP10eQcU,youtube music,0.0,the roaring of a lion,215.0
South Korea,KOR,KR,Melon Chart,1981,사랑이여!,유심초,사랑이여!₩유심초,사랑이여₩유심초,3fGQ6rBO7xM,youtube music,0.8,사랑이여,
South Korea,KOR,KR,Melon Chart,2003,아틀란티스 소녀 (Atlantis Princess),보아 (Boa),아틀란티스 소녀 (atlantis princess)₩보아 (boa),아틀란티스 소녀 Atlantis Princess₩보아 (BoA),rVF-F_bgIEc,youtube music,0.91,아틀란티스 소녀 Atlantis Princess,
South Korea,KOR,KR,Melon Chart,1970,늦기전에,김추자,늦기전에₩김추자,늦기전에₩김추자,YlkpLmobst0,youtube music,1.0,늦기전에,
South Korea,KOR,KR,Melon Chart,2009,생각이나,부활,생각이나₩부활,생각이나₩부활,WoXdoH2CpQs,youtube video,1.0,생각이나,
South Korea,KOR,KR,Melon Chart,1996,슬픔이 올때,신성우,슬픔이 올때₩신성우,슬픔이 올때 -신성우₩태주엔터,IHtuSpkRuc4,youtube video,0.67,슬픔이 올때 -신성우,251.0
South Korea,KOR,KR,Melon Chart,1998,난 그래,리아,난 그래₩리아,난 그래₩리아,pbqr9Iu8IZg,youtube music,1.0,난 그래,
South Korea,KOR,KR,Melon Chart,1974,인어이야기,허림,인어이야기₩허림,인어이야기₩허림,bdYKj5Yg9vk,youtube music,1.0,인어이야기,
South Korea,KOR,KR,Melon Chart,1966,미워하지 않으리,정원,미워하지 않으리₩정원,미워하지 않으리₩정원,KuebEHhAe6c,youtube music,1.0,미워하지 않으리,
South Korea,KOR,KR,Melon Chart,1996,천생연분,솔리드,천생연분₩솔리드,Heaven&apos;s match₩Solid,tx3i5q_LUfY,youtube music,0.0,Heaven&apos;s match,228.0
South Korea,KOR,KR,Melon Chart,1983,비와 찻잔 사이,배따라기,비와 찻잔 사이₩배따라기,비와 찻잔 사이₩배따라기,NosoD-0SKSI,youtube music,1.0,비와 찻잔 사이,
South Korea,KOR,KR,Melon Chart,1968,무작정 걷고싶어,정원,무작정 걷고싶어₩정원,무작정 걷고싶어₩정원,-bknX1Xp4LU,youtube music,1.0,무작정 걷고싶어,
South Korea,KOR,KR,Melon Chart,1973,흙에 살리라,홍세민,흙에 살리라₩홍세민,흙에 살리라₩홍세민,CaVYqXFeTDw,youtube music,1.0,흙에 살리라,
South Korea,KOR,KR,Melon Chart,2005,살다가,Sg 워너비,살다가₩sg 워너비,살다가₩SG워너비,OEx1wcYIpwM,youtube video,0.82,살다가,
South Korea,KOR,KR,Melon Chart,1992,타타타,김국환,타타타₩김국환,타타타₩김국환,7twUPe_uSTI,youtube music,1.0,타타타,
South Korea,KOR,KR,Melon Chart,2007,우리가 이별할 때 (Duet 백지영),소울스타,우리가 이별할 때 (duet 백지영)₩소울스타,소울스타(Soul Star) _ 우리가 이별할 때 (Time to Break up) (Duet Baek ji Young) MV₩1theK (원더케이),jOynBBjzXnc,youtube video,0.36,소울스타(Soul Star) _ 우리가 이별할 때 (Time to Break up) (Duet Baek ji Young) MV,261.0
South Korea,KOR,KR,Melon Chart,2005,기대,나윤권,기대₩나윤권,기대₩나윤권,CzATSIwnTsM,youtube music,1.0,기대,
South Korea,KOR,KR,Melon Chart,2008,후회는 없어 (Feat. 베이지),노블레스,후회는 없어 (feat. 베이지)₩노블레스,노블레스_후회는없어 (feat.베이지) [가사]₩너좋음,6FStFgLxwyA,youtube video,0.67,노블레스_후회는없어 (feat.베이지) [가사],261.0
South Korea,KOR,KR,Melon Chart,1988,당신은 나의 운명,석지훈,당신은 나의 운명₩석지훈,"석지훈 - '당신은 나의 운명' [가요톱10, 1988]₩Again 가요톱10 : KBS KPOP Classic",chGLvaldr_w,youtube video,0.27,"석지훈 - '당신은 나의 운명' [가요톱10, 1988]",200.0
South Korea,KOR,KR,Melon Chart,2000,천애 (For You......),이지훈,천애 (for you......)₩이지훈,천애 (천애)₩Lee Ji Hoon,JRSUHrfJ2rs,youtube music,0.21,천애 (천애),224.0
South Korea,KOR,KR,Melon Chart,1993,천년학 (대금 타이틀),Various Artists,천년학 (대금 타이틀)₩various artists,천년학₩Various Artists,KtmhnwHE9g8,youtube music,0.8,천년학,
South Korea,KOR,KR,Melon Chart,1994,날 사랑했다면,박학기,날 사랑했다면₩박학기,날 사랑했다면₩박학기,pDbCzQOahQM,youtube music,1.0,날 사랑했다면,
South Korea,KOR,KR,Melon Chart,1998,소원,김현성,소원₩김현성,소원₩김현성,hONvcy8ckYc,youtube music,1.0,소원,
South Korea,KOR,KR,Melon Chart,1989,바람에 옷깃이 날리듯,이상우,바람에 옷깃이 날리듯₩이상우,바람에 옷깃이 날리듯₩이상우,9xrAmiWX2Bo,youtube music,1.0,바람에 옷깃이 날리듯,
South Korea,KOR,KR,Melon Chart,2002,미련한 사랑,Jk 김동욱,미련한 사랑₩jk 김동욱,"JK 김동욱 - '미련한 사랑'   [윤도현의 러브레터, 2002] | JK Kim Dong Wook₩Again 가요톱10 : KBS KPOP Classic",l4FW0gSTNTw,youtube video,0.22,"JK 김동욱 - '미련한 사랑'   [윤도현의 러브레터, 2002] | JK Kim Dong Wook",278.0
South Korea,KOR,KR,Melon Chart,2001,A-Yo,지누션,a-yo₩지누션,A-Yo!₩지누션,dlpJ1xRbMlU,youtube music,0.8,A-Yo!,
South Korea,KOR,KR,Melon Chart,2008,죽도록 사랑해 (Feat. 박정현),Mc 몽,죽도록 사랑해 (feat. 박정현)₩mc 몽,MC몽 - 죽도록 사랑해 (feat. 박정현)₩Kang JH,a1q1y9xe98U,youtube video,0.73,MC몽 - 죽도록 사랑해 (feat. 박정현),325.0
South Korea,KOR,KR,Melon Chart,1980,행복한 사람,조동진,행복한 사람₩조동진,행복한 사람₩조동진,qrsTCC1Hf4Y,youtube music,1.0,행복한 사람,
South Korea,KOR,KR,Melon Chart,1968,코스모스 피어있는 길,김상희,코스모스 피어있는 길₩김상희,코스모스 피어있는 길₩김상희,7STMrU2V5lw,youtube music,1.0,코스모스 피어있는 길,
South Korea,KOR,KR,Melon Chart,2005,Girls On Top,보아 (Boa),girls on top₩보아 (boa),Girls On Top₩보아 (BoA),Ev7m870Xwng,youtube music,1.0,Girls On Top,
South Korea,KOR,KR,Melon Chart,1977,이웃사촌,옥희,이웃사촌₩옥희,이웃사촌₩옥희,5qdg4zyvvGY,youtube music,1.0,이웃사촌,
South Korea,KOR,KR,Melon Chart,2009,Insomnia (불면증),휘성 (Realslow),insomnia (불면증)₩휘성 (realslow),Insomnia (불면증)₩휘성 (Realslow),Uo1qDdntaP8,youtube music,1.0,Insomnia (불면증),
South Korea,KOR,KR,Melon Chart,2003,바보같은 내게,김범수,바보같은 내게₩김범수,김범수   바보같은내게 (가사 첨부)₩HANKOOK NORE,7iDOHMR-Bgo,youtube video,0.33,김범수   바보같은내게 (가사 첨부),316.0
South Korea,KOR,KR,Melon Chart,2002,반,이정현,반₩이정현,반₩이정현,Ead2JHcM0FY,youtube music,1.0,반,
South Korea,KOR,KR,Melon Chart,1984,못다핀 꽃 한 송이,김수철,못다핀 꽃 한 송이₩김수철,못다핀 꽃 한 송이  -  김수철₩보리심,1XVAkQuuspQ,youtube video,0.76,못다핀 꽃 한 송이  -  김수철,
South Korea,KOR,KR,Melon Chart,2009,Simple Love (Feat. 나비),Mc 몽,simple love (feat. 나비)₩mc 몽,{HQ} MC Mong - Simple Love (feat. Navi)₩tunsnowball,-sOwY-6R6aU,youtube video,0.58,{HQ} MC Mong - Simple Love (feat. Navi),209.0
South Korea,KOR,KR,Melon Chart,1999,영원으로,장혜진,영원으로₩장혜진,영원으로₩장혜진,D8Kv6IyZF3w,youtube music,1.0,영원으로,
South Korea,KOR,KR,Melon Chart,1995,어제와 다른 오늘,노이즈,어제와 다른 오늘₩노이즈,노이즈♣어제와 다른 오늘₩뿌뜨리,a8ZPtD2R0lQ,youtube video,0.79,노이즈♣어제와 다른 오늘,
South Korea,KOR,KR,Melon Chart,2000,그대 내게 묻는다면,유리상자,그대 내게 묻는다면₩유리상자,그대 내게 묻는다면₩유리상자,Q-B3pzEAy0w,youtube music,1.0,그대 내게 묻는다면,
South Korea,KOR,KR,Melon Chart,2005,그래도 살아가겠지,가비엔제이,그래도 살아가겠지₩가비엔제이,그래도 살아가겠지₩가비 엔제이,Ak0T8kCEhjM,youtube music,0.9,그래도 살아가겠지,
South Korea,KOR,KR,Melon Chart,2006,Get Ya`,이효리,get ya`₩이효리,Get Ya`₩이효리,qiaOraiUDL0,youtube music,1.0,Get Ya`,
South Korea,KOR,KR,Melon Chart,1986,소나기는 왜 내리나요,최헌,소나기는 왜 내리나요₩최헌,소나기는 왜 내리나요₩최헌,I5llXyRPtaA,youtube music,1.0,소나기는 왜 내리나요,
South Korea,KOR,KR,Melon Chart,2000,성인식,박지윤,성인식₩박지윤,성인식₩박지윤,KJcLkDgaC0A,youtube music,1.0,성인식,
South Korea,KOR,KR,Melon Chart,1995,오랜 이별뒤에,신승훈,오랜 이별뒤에₩신승훈,오랜 이별뒤에₩신승훈,AeoXacl2Q44,youtube music,1.0,오랜 이별뒤에,
South Korea,KOR,KR,Melon Chart,2008,Kissing You,소녀시대,kissing you₩소녀시대,Kissing You₩소녀시대,RZwxxqmhA7c,youtube music,1.0,Kissing You,
South Korea,KOR,KR,Melon Chart,1987,가버린 당신,최진희,가버린 당신₩최진희,가버린 당신₩최진희,V0JVksZplVI,youtube music,1.0,가버린 당신,
South Korea,KOR,KR,Melon Chart,1986,내마음의 보석상자,해바라기,내마음의 보석상자₩해바라기,내마음의 보석상자₩해바라기,Rq5HX5MoxJ4,youtube video,1.0,내마음의 보석상자,
South Korea,KOR,KR,Melon Chart,1993,애모,김수희,애모₩김수희,애모₩김수희,WR0_wGXG_wQ,youtube music,1.0,애모,
South Korea,KOR,KR,Melon Chart,2009,줄리엣 (Juliette),샤이니 (Shinee),줄리엣 (juliette)₩샤이니 (shinee),줄리엣 (Juliette)₩SHINee,XwkP3qfwqs8,youtube video,0.83,줄리엣 (Juliette),
South Korea,KOR,KR,Melon Chart,1997,해변의 여인,쿨 (Cool),해변의 여인₩쿨 (cool),해변의 여인₩쿨 (Cool),cq5SsjeoWXA,youtube music,1.0,해변의 여인,
South Korea,KOR,KR,Melon Chart,1986,괜찮아,이선희,괜찮아₩이선희,괜찮아₩이선희,WGuxYn_xvyc,youtube music,1.0,괜찮아,
South Korea,KOR,KR,Melon Chart,1986,사랑을 잃어버린 나,이광조,사랑을 잃어버린 나₩이광조,사랑을 잃어버린 나₩이광조,sLWUPqVmcbI,youtube music,1.0,사랑을 잃어버린 나,
South Korea,KOR,KR,Melon Chart,2007,볼때기 사랑,엠씨더맥스,볼때기 사랑₩엠씨더맥스,볼때기 사랑₩엠씨더맥스,VBWJ6fHMSJk,youtube music,1.0,볼때기 사랑,
South Korea,KOR,KR,Melon Chart,2002,Perfect Man,신화,perfect man₩신화,Perfect Man₩신화,R13BjxXTWDE,youtube music,1.0,Perfect Man,
South Korea,KOR,KR,Melon Chart,1995,친구를 위해,더 블루,친구를 위해₩더 블루,For my friend₩The Blue,DV39T8V6Yok,youtube music,0.0,For my friend,297.0
South Korea,KOR,KR,Melon Chart,2006,다소,메이비 (Maybee),다소₩메이비 (maybee),못난이₩메이비 (Maybee),XGcVkIZa5I0,youtube music,0.83,못난이,
South Korea,KOR,KR,Melon Chart,1999,사랑보다 깊은 상처,임재범,사랑보다 깊은 상처₩임재범,사랑보다 깊은 상처₩임재범,7vGihYU9tmY,youtube music,1.0,사랑보다 깊은 상처,
South Korea,KOR,KR,Melon Chart,1972,산까치야,최안순,산까치야₩최안순,산까치야₩최안순,34LgJCnw7vs,youtube music,1.0,산까치야,
